time,x,y,radius,v_x,v_y,a_x,a_y,total_energy
64800000.0,-119619264450.86288,190257617988.2396,224737023274.59174,-23016.6059006099,-11155.228472706785,0.0013980988294076582,-0.0022237133309285146,-263216320.30337048
65232000.0,-129431978801.95668,185231060149.69467,225971641541.07916,-22412.62720630579,-12115.872631667904,0.001488128336328272,-0.0021296714454057323,-262532580.92744935
65664000.0,-138975373523.76132,179798279270.90045,227247828757.1648,-21769.755765011978,-13035.890696083181,0.0015710833991863125,-0.0020325765968636127,-261867320.6870286
66096000.0,-148233307080.10162,173977110702.78598,228563226211.90216,-21091.04773656349,-13913.963785928261,0.0016469762713542274,-0.0019330080312612806,-261220550.19834876
66528000.0,-157190957052.46445,167785905501.85193,229915434593.12625,-20379.553987338466,-14749.023255433134,0.0017158676792678913,-0.001831520194836874,-260592203.15906894
66960000.0,-165834813330.1068,161243424643.0842,231302026153.81766,-19638.299149894738,-15540.239979602664,0.0017778618548105383,-0.0017286390490356292,-259982142.99529368
67392000.0,-174152662717.46524,154368738204.95224,232720556175.3673,-18870.262828616585,-16287.012048786055,0.0018331014358607442,-0.0016248591967530722,-259390169.70065606
67824000.0,-182133565898.24457,147181130138.50925,234168573672.17102,-18078.363008324744,-16988.951221783384,0.001881762352632788,-0.0015206417792716321,-258816026.728662
68256000.0,-189767827709.192,139700009084.99142,235643631299.07047,-17265.44167198738,-17645.86847042873,0.0019240488016444039,-0.0014164130891649049,-258259407.81673604
68688000.0,-197046961669.7115,131944825567.59006,237143294438.88248,-16434.252589677,-18257.758924947968,0.0019601883925590372,-0.0013125638342464862,-257719963.63856256
69120000.0,-203963649689.1655,123934995755.51134,238665149461.4227,-15587.451204091494,-18824.78650134245,0.001990427536538807,-0.0012094489810734826,-257197308.19959044
69552000.0,-210511697835.0435,115689831883.60947,240206811157.90717,-14727.58650830673,-19347.268461166193,0.002015027128738754,-0.0011073881031892566,-256691024.9082948
69984000.0,-216685988995.19513,107228479309.70087,241765929365.36108,-13857.094788691587,-19825.660121743953,0.0020342585626528993,-0.0010066661587466328,-256200672.27248085
70416000.0,-222482433208.91162,98569860104.50252,243340194804.67877,-12978.295089625535,-20260.5399023225,0.002048400100527271,-0.0009075346239018678,-255725789.1851856
70848000.0,-227897916377.44946,89732622995.87367,244927344163.3305,-12093.386246197753,-20652.594859848108,0.002057733612194227,-0.0008102129119212634,-255265899.77835202
71280000.0,-232930247996.9858,80735099429.1821,246525164459.48724,-11204.445325729846,-21002.606837798096,0.0020625416845553675,-0.0007148900128315028,-254820517.83428705
71712000.0,-237578108488.0319,71595265458.37599,248131496728.66275,-10313.427318001928,-21311.439323341303,0.0020631050955545824,-0.0006217262942481899,-254389150.75494623
72144000.0,-241840996626.73233,62330709146.72366,249744239076.98975,-9422.165916722348,-21580.025082456523,0.0020597006397746888,-0.0005308554103639754,-253971303.097342
72576000.0,-245719177516.6577,52958603131.05057,251361349147.10907,-8532.375240339683,-21809.35461973376,0.00205259928764506,-0.00044238627265510316,-253566479.68995613
73008000.0,-249213631475.75574,43495681987.45159,252980846043.50446,-7645.652348077017,-22000.465489520764,0.0020420646565131443,-0.0003564050424190022,-253174188.3500886
73440000.0,-252326004152.89645,33958224028.66042,254600811764.1187,-6763.480416463339,-22154.432467845774,0.002028351769339394,-0.0002729771115878317,-252793942.2257521
73872000.0,-255058558132.50803,24362037162.31456,256219392184.37775,-5887.23245210872,-22272.358580051718,0.0020117060753446067,-0.00019214904422747497,-252425261.78819227
74304000.0,-257414126234.51645,14722448444.117264,257834797638.46707,-5018.1754275598505,-22355.36696715799,0.0019923627063942683,-0.00011395045662780876,-252067676.50257152
74736000.0,-259396066670.36322,5054296969.29616,259445303140.9691,-4157.474738397526,-22404.5935644212,0.001970545943078187,-3.8395818856480954e-05,-251720726.20494428
75168000.0,-261008220174.31046,-4628070241.182934,261049248289.89383,-3306.1988909877496,-22421.1805581672,0.0019464688651805726,3.4513834944796766e-05,-251383962.2135564
75600000.0,-262254869192.46942,-14310799687.344795,262645036889.8117,-2465.3243412297425,-22406.27058147105,0.001920333162397373,0.00010478929639954724,-251056948.20185843
76032000.0,-263140699179.83105,-23980530479.714657,264231136331.31668,-1635.7404150740772,-22361.001605426445,0.0018923290826230721,0.00017245167845541403,-250739260.85954612
76464000.0,-263670762027.78534,-33624391362.23885,265806076760.47217,-818.2542513809101,-22286.502480333707,0.0018626354967955733,0.0002375310194721274,-250430490.3665821
