time,x,y,v_x,v_y
47347200.0,128026707105.46657,-218793583549.58655,19366.699387884055,11574.654044669815
47390400.0,131364654568.49794,-216778810115.63022,19185.21416346709,11881.807417135313
47433600.0,134671015090.66805,-214711092190.44098,18998.991215472048,12186.189681470083
47476800.0,137944971817.25293,-212590911963.5151,18808.068942988222,12487.730837914
47520000.0,141185714574.2975,-210418763702.1413,18612.486697326596,12786.361269320134
47563200.0,144392440033.24338,-208195153684.7825,18412.28478377713,13082.011751743437
47606400.0,147564351875.85913,-205920600132.61502,18207.504463329107,13374.6134652901
47649600.0,150700660959.46515,-203595633139.1807,17998.187954344696,13664.098005230993
47692800.0,153800585482.44534,-201220794598.10553,17784.378434175673,13950.397393382487
47736000.0,156863351150.03503,-198796638128.83926,17566.120040713045,14233.444089757566
47779200.0,159888191340.373,-196323729000.3684,17343.45787385921,14513.171004489992
47822400.0,162874347270.80386,-193802644052.8556,17116.437996912005,14789.511510033914
47865600.0,165821068164.41495,-191233971617.15784,16885.107437849856,15062.399453641121
47908800.0,168727611416.78995,-188618311432.17517,16649.51419050711,15331.769170117801
47952000.0,171593242762.96036,-185956274559.98178,16409.70721562835,15597.555494862383
47995200.0,174417236444.53253,-183248483298.6904,16165.736441790472,15859.693777185748
48038400.0,177198875376.96738,-180495571093.0018,15917.65276618098,16118.119893914758
48081600.0,179937451316.98746,-177698182442.38986,15665.508055220944,16372.770263279752
48124800.0,182632265030.08344,-174856972806.87326,15409.355145020803,16623.581859086342
48168000.0,185282626458.09134,-171972608510.325,15149.247841657112,16870.492225171438
48211200.0,187887854886.80826,-169045766641.2702,14885.240921258177,17113.43949014315
48254400.0,190447279113.61328,-166077134951.12314,14617.390129886371,17352.36238240384
48297600.0,192960237615.05814,-163067411749.81522,14345.752183204824,17587.200245455202
48340800.0,195426078714.38934,-160017305798.7646,14070.38476591605,17817.89305348389
48384000.0,197844160748.96173,-156927536201.13934,13791.346530959956,18044.381427225842
48427200.0,200213852237.5019,-153798832289.36603,13508.697098458597,18266.606650107027
48470400.0,202534532047.17618,-150631933509.8362,13222.497054394926,18484.510684657926
48513600.0,204805589560.4176,-147427589304.76343,12932.807949012731,18698.03618919876
48556800.0,207026424841.4623,-144186558991.14417,12639.692294924862,18907.12653479182
48600000.0,209196448802.54456,-140909611636.7772,12343.213564916787,19111.725822457094
48643200.0,211315083369.69733,-137597525933.29523,12043.436189432492,19311.77890064672
48686400.0,213381761648.10275,-134251090066.16524,11740.425553729654,19507.23138297351
48729600.0,215395928086.9346,-130871101581.61293,11434.247994691052,19698.02966618825
48772800.0,217357038643.633,-127458367250.42958,11124.970797279131,19884.120948399996
48816000.0,219264560947.54868,-124013702928.61876,10812.662190620611,20065.453247533158
48859200.0,221117974462.89294,-120537933414.84268,10497.391343708137,20241.97542001472
48902400.0,222916770650.92575,-117031892304.62871,10179.228360705887,20413.637179684323
48945600.0,224660453131.31314,-113496421841.29797,9858.244275846175,20580.389116919607
48988800.0,226348537842.58307,-109932372763.57907,9534.511047904132,20742.182717968546
49032000.0,227980553201.60562,-106340604149.87163,9208.101554237599,20898.970384480166
49075200.0,229556040262.02216,-102721983259.12592,8879.089584379506,21050.705453224342
49118400.0,231074552871.54523,-99077385368.30621,8547.549833170071,21197.34221599104
49161600.0,232535657828.04968,-95407693606.4073,8213.557893416342,21338.835939658646
49204800.0,233938935034.37177,-91713798784.99579,7877.190248066698,21475.142886420694
49248000.0,235283977651.73276,-87996599225.24887,7538.5242618881375,21606.22033415962
49291200.0,236570392251.7,-84257000581.46614,7197.638172634353,21732.0265969557
49334400.0,237797798966.59732,-80495915661.03142,6854.6110816927885,21852.52104571878
49377600.0,238965831638.27353,-76714264240.80403,6509.522944199132,21967.664128929904
49420800.0,240074137965.13736,-72912972879.92139,6162.454558607934,22077.417393479307
49464000.0,241122379647.36328,-69092974728.99644,5813.4875557083005,22181.74350558681
49507200.0,242110232530.17276,-65255209335.69705,5462.704387073941,22280.606271790064
49550400.0,243037386745.09213,-61400622446.69576,5110.188312937122,22373.970659985498
49593600.0,243903546849.0872,-57530165805.98177,4756.023389476472,22461.80282050643
49636800.0,244708431961.4727,-53644796949.52962,4400.2944555088925,22544.070107222076
49680000.0,245451775898.4937,-49745478996.32149,4043.0871185762617,22620.741098640876
49723200.0,246133327305.4733,-45833180435.72341,3684.487740418011,22691.78561900083
49766400.0,246752849786.42017,-41908874911.218346,3324.583421821084,22757.17475932917
49809600.0,247310122030.98853,-37973541000.50233,2963.4619868392606,22816.880898453048
49852800.0,247804937938.6808,-34028161991.953075,2601.211966374315,22870.8777239426
49896000.0,248237106740.18198,-30073725657.483616,2237.9225811119763,22919.140252967045
49939200.0,248606453115.71475,-26111224021.79686,1873.6837238062044,22961.64485304413
49982400.0,248912817310.30185,-22141653128.06061,1508.585940905849,22998.369262662734
50025600.0,249156055245.82175,-18166012800.025833,1142.7204135183483,23029.29261175797
50068800.0,249336038629.74335,-14185306400.614687,776.178937705735,23054.395442017634
50112000.0,249452655060.4237,-10200540587.008526,409.05390410884286,23073.659726998554
50155200.0,249505808128.85242,-6212725062.269697,41.438276896280826,23087.068892030813
50198400.0,249495417516.72647,-2222872323.5349154,-326.5744279645867,23094.607833887574
50241600.0,249421419090.73755,1768002593.1782427,-694.8901651167004,23096.262940197732
50284800.0,249283764992.95474,5758882371.506164,-1063.414382903725,23092.022108578316
50328000.0,249082423727.18472,9748747676.565813,-1432.0520471423897,23081.874765463323
50371200.0,248817380241.19128,13736577420.019548,-1800.707665576531,23065.811884605137
50414400.0,248488636004.65717,17721349028.320427,-2169.2853130118287,23043.826005224615
50457600.0,248096209082.76978,21702038714.076103,-2537.688657129391,23015.911249785553
50500800.0,247640134205.31445,25677621750.46529,-2905.820984975511,22982.063341368957
50544000.0,247120462831.15765,29647072748.63642,-3273.585230124057,22942.279620622554
50587200.0,246537263208.00522,33609365938.013943,-3640.884000507065,22896.559062260483
50630400.0,245890620427.3192,37563475449.4333,-4007.6196069082093,22844.90229108825
50673600.0,245180636474.2803,41508375601.02138,-4373.694092112911,22787.311597527732
50716800.0,244407430272.68146,45443041186.73489,-4739.009260707906,22723.79095261706
50760000.0,243571137724.64185,49366447767.464584,-5103.466709522145,22654.346022460013
50803200.0,242671911745.0304,53277571964.60917,-5466.967858699931,22578.9841820997
50846400.0,241709922290.49,57175391756.01802,-5829.413983396239,22497.71452879122
50889600.0,240685356382.9556,61058886774.19787,-6190.7062460831485,22410.547894648138
50932800.0,239598418127.561,64927038606.673805,-6550.745729455354,22317.496858637598
50976000.0,238449328724.83163,68778831098.39111,-6909.433469921681,22218.575757899187
51019200.0,237238326477.06244,72613250656.03963,-7266.670491668546,22113.800698362706
51062400.0,235965666788.78305,76429286554.17859,-7622.357841280276,22003.189564640317
51105600.0,234631622161.21457,80225931243.03511,-7976.396622900169,21886.762029168767
51148800.0,233236482180.6255,84002180657.84581,-8328.688033915172,21764.539560577647
51192000.0,231780553500.49692,87757034529.6066,-8679.13340114602,21636.54543126016
51235200.0,230264159817.41077,91489496697.09177,-9027.634217523666,21502.804724123
51278400.0,228687641840.578,95198575419.99928,-9374.0921792318,21363.344338492683
51321600.0,227051357254.92734,98883283693.07574,-9718.40922329426,21218.19299515593
51364800.0,225355680677.67804,102542639561.06999,-10060.487565585148,21067.381240512295
51408000.0,223601003608.32593,106175666434.36118,-10400.229739238423,20910.941449817925
51451200.0,221787734371.97363,109781393405.10316,-10737.538633432829,20748.907829499734
51494400.0,219916298055.94217,113358855563.72371,-11072.317532526982,20581.31641852014
51537600.0,217987136439.60416,116907094315.61345,-11404.470155518564,20408.20508877316
51580800.0,216000707917.38412,120425157697.83626,-11733.900695800578,20229.613544493364
51624000.0,213957487414.8761,123912100695.68985,-12060.513861186739,20045.58332066006
51667200.0,211857966298.03253,127366985558.94194,-12384.214914177202,19856.157780379894
51710400.0,209702652275.38574,130788882117.56474,-12704.909712434946,19661.382111231986
51753600.0,207492069293.26553,134176868096.78792,-13022.504749442294,19461.303320560575
51796800.0,205226757423.98453,137530029431.2872,-13336.907195306307,19255.970229701194
51840000.0,202907272746.9663,140847460578.3241,-13648.024937680932,19045.43346712738
51883200.0,200534187222.7976,144128264829.64905,-13955.766622773119,18829.745460506045
51926400.0,198108088560.19266,147371554621.97974,-14260.041696399398,18608.960427650607
51969600.0,195629580075.8612,150576451845.86267,-14560.76044505876,18383.134366362243
52012800.0,193099280547.2802,153742088152.72632,-14857.834036987037,18152.325043150726
52056000.0,190517824058.37338,156867605259.93124,-15151.174563157458,17916.59198082758
52099200.0,187885859838.10992,159952155253.62238,-15440.69507819146,17675.99644496541
52142400.0,185204052092.03952,162994900889.18723,-15726.309641143442,17430.601429218717
52185600.0,182473079826.7872,165995015889.12292,-16007.933356122587,17180.471639502604
52228800.0,179693636667.53815,168951685238.115,-16285.48241271464,16925.67347702732
52272000.0,176866430668.54843,171864105475.12976,-16558.874126166105,16666.27502018777
52315200.0,173992184116.72482,174731484982.3226,-16828.026977293055,16402.346005308595
52358400.0,171071633328.3231,177553044270.56464,-17092.860652076597,16133.95780624681
52401600.0,168105528438.82053,180328016261.39014,-17353.296080906763,15861.183412855407
