time,x,y,v_x,v_y,total_energy
52747200.0,-74650956983.31564,-130017831613.61139,25805.84954021095,-14773.64545186906,-442785248.3976992
52790400.0,-73533401987.19437,-130651276904.14128,25931.854843430054,-14551.991348019712,-442785247.730588
52833600.0,-72410444527.9037,-131275123312.63167,26055.95899985046,-14329.260914520477,-442785247.06593186
52876800.0,-71282166935.69298,-131889324692.01353,26178.15278676334,-14105.470411748203,-442785246.40369207
52920000.0,-70148651936.2529,-132493835599.39647,26298.427119751108,-13880.636179606252,-442785245.7438298
52963200.0,-69009982644.72626,-133088611299.47923,26416.773053381752,-13654.774636361772,-442785245.0863055
53006400.0,-67866242559.68886,-133673607767.90982,26533.181781893625,-13427.902277476776,-442785244.4310801
53049600.0,-66717515557.10108,-134248781694.59503,26647.644639870636,-13200.03567443308,-442785243.7781143
53092800.0,-65563885884.23047,-134814090486.95905,26760.153102907767,-12971.191473551176,-442785243.1273679
53136000.0,-64405438153.54578,-135369492273.15083,26870.698788266895,-12741.38639480314,-442785242.47880167
53179200.0,-63242257336.58289,-135914945905.20029,26979.27345552282,-12510.637230619614,-442785241.8323749
53222400.0,-62074428757.78308,-136450410962.12251,27085.869007199482,-12278.960844690979,-442785241.18804795
53265600.0,-60902038088.30394,-136975847752.97034,27190.477489396286,-12046.374170762756,-442785240.5457801
53308800.0,-59725171339.80351,-137491217319.83463,27293.091092404477,-11812.894211425346,-442785239.9055313
53352000.0,-58543914858.19801,-137996481440.7921,27393.702151313548,-11578.538036898162,-442785239.2672603
53395200.0,-57358355317.39353,-138491602632.80072,27492.303146607588,-11343.322783808258,-442785238.6309269
53438400.0,-56168579712.99222,-138976544154.5419,27588.88670475152,-11107.265653963505,-442785237.9964898
53481600.0,-54974675355.973366,-139451270009.20984,27683.4455987672,-10870.383913120415,-442785237.3639079
53524800.0,-53776729866.34981,-139915744947.24747,27775.97274879932,-10632.69488974669,-442785236.73313963
53568000.0,-52574831166.8001,-140369934469.02872,27866.461222671023,-10394.21597377857,-442785236.10414416
53611200.0,-51369067476.27693,-140813804827.48706,27954.904236429265,-10154.964615373065,-442785235.47687954
53654400.0,-50159527303.59216,-141247323030.6901,28041.295154879754,-9914.958323655159,-442785234.85130435
53697600.0,-48946299440.97903,-141670456844.3598,28125.627492111544,-9674.21466546006,-442785234.2273765
53740800.0,-47729472957.63186,-142083174794.33844,28207.894912011136,-9432.751264070585,-442785233.60505414
